##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	proband_R1_fq_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2392554
Sequences flagged as poor quality	0
Sequence length	101
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1109	12-13	0.02092811108580861
1109	14-15	0.03643973838595116
1109	16-17	0.05989874954944696
1109	18-19	-0.019865095567489277
1109	20-21	0.050692130913766675
1109	22-23	0.06572706233526304
1109	24-25	0.06270056095323895
1109	26-27	0.0033777224518232174
1109	28-29	0.14449139746746908
1109	30-31	0.1193976290109049
1109	32-33	-0.005488821867153604
1109	34-35	0.05179897284278212
1109	36-37	0.018670643175951795
1109	38-39	0.11961451073630514
1109	40-41	0.061938465989378244
1109	42-43	0.02404973316716763
1109	44-45	0.2733433549079365
1109	46-47	0.13599945957884785
1109	48-49	0.2397221274615191
1109	50-51	0.1070936355262404
1109	52-53	0.17008828778833163
1109	54-55	0.18054326859370207
1109	56-57	0.06483910973890517
1109	58-59	0.2161487105184321
1109	60-61	0.22721906929891844
1109	62-63	0.26833417791080905
1109	64-65	0.25784134314224616
1109	66-67	0.21886307162178298
1109	68-69	0.13812754059370036
1109	70-71	0.24990269913070762
1109	72-73	0.3607696570184018
1109	74-75	0.37458672226602374
1109	76-77	0.32294422572429937
1109	78-79	0.3191437602164413
1109	80-81	0.3832100865380639
1109	82-83	0.42815216098939146
1109	84-85	0.5027266525113845
1109	86-87	0.5887558553295591
1109	88-89	0.5402966705902941
1109	90-91	0.6722543285713627
1109	92-93	0.6597524887070847
1109	94-95	0.7269271920604403
1109	96-97	0.8606462341875414
1109	98-99	0.85891231062811
1109	100-101	0.8455385905274753
1110	1	-0.015665971005379475
1110	2	-0.10964013041984799
1110	3	-0.008546085791330427
1110	4	-0.15948399766740096
1110	5	-0.13068034608456003
1110	6	0.018167158120760973
1110	7	-0.16997024505427305
1110	8	-0.18125946089281086
1110	9	-0.09429399830450791
1110	10-11	0.052388586199654696
1110	12-13	-0.06504939086707395
1110	14-15	-0.0390425426925205
1110	16-17	-0.10913759998458517
1110	18-19	-0.09477017955702394
1110	20-21	-0.04857202395213989
1110	22-23	-0.10449289692872554
1110	24-25	-0.02153816671292219
1110	26-27	0.07682044028553747
1110	28-29	-0.005656579649084392
1110	30-31	-0.11865068923003008
1110	32-33	-0.0874955642364057
1110	34-35	-0.07780611991832131
1110	36-37	-0.11160226323275424
1110	38-39	-0.07528665021928305
1110	40-41	-0.14703312585762518
1110	42-43	-0.05242111102415237
1110	44-45	-0.05818920454709797
1110	46-47	-0.07478743334373661
1110	48-49	-0.11848457636806842
1110	50-51	0.05039833577674813
1110	52-53	-0.023018568611362866
1110	54-55	-0.03299789805304698
1110	56-57	-0.027052089611309782
1110	58-59	0.04412981917612058
1110	60-61	0.042282621758097605
1110	62-63	-0.0978587317578814
1110	64-65	0.016654045207850743
1110	66-67	-0.043989112188931756
1110	68-69	-0.1096039028686846
1110	70-71	-0.08083986627102746
1110	72-73	0.16867153144125524
1110	74-75	0.022126019946256292
1110	76-77	-0.021480887494604417
1110	78-79	-0.048129365136240665
1110	80-81	-0.030048939375369343
1110	82-83	0.07941267737945878
1110	84-85	0.22381883068619146
1110	86-87	0.2437770279713689
1110	88-89	0.1124363609883261
1110	90-91	0.22766946222733253
1110	92-93	0.22113325851961463
1110	94-95	0.2147096349640627
1110	96-97	0.311705004413092
1110	98-99	0.3922085777369908
1110	100-101	0.4465067096606212
1111	1	-0.19620448277814972
1111	2	-0.2693574189154688
1111	3	-0.1426587428888766
1111	4	-0.15042003709210405
1111	5	-0.2636117280713606
1111	6	-0.24265641284134887
1111	7	-0.2266224975503519
1111	8	-0.2461596227703069
1111	9	-0.27234539927782464
1111	10-11	-0.16166972814203717
1111	12-13	-0.29020794930649174
1111	14-15	-0.28804131656535503
1111	16-17	-0.13717295673531282
1111	18-19	-0.20476114250768518
1111	20-21	-0.1910271001288848
1111	22-23	-0.26391377738235633
1111	24-25	-0.15202498328286396
1111	26-27	-0.2847762904862563
1111	28-29	-0.1679687520368276
1111	30-31	-0.17041445163611257
1111	32-33	-0.23508741869223826
1111	34-35	-0.21557447620052983
1111	36-37	-0.09749737963795013
1111	38-39	-0.1165210711766278
1111	40-41	-0.11595353164830868
1111	42-43	-0.19731703630420583
1111	44-45	-0.11591963649037496
1111	46-47	-0.15198353116326047
1111	48-49	-0.0328440530701144
1111	50-51	-0.14883547570516953
1111	52-53	0.0024714978106956664
1111	54-55	0.09065032493396075
1111	56-57	-0.1195186479153989
1111	58-59	0.039701447146988755
1111	60-61	0.018822303272592933
1111	62-63	0.04272575722081484
1111	64-65	-0.02443646471137839
1111	66-67	-0.01800560903289039
1111	68-69	-0.022314041177061483
1111	70-71	0.013379959057104429
1111	72-73	-0.0656836215222043
1111	74-75	0.03268156781288667
1111	76-77	-0.0753286688297834
1111	78-79	0.0797643616239867
1111	80-81	-0.09044422442431
1111	82-83	0.01474824511426931
1111	84-85	0.08899244916585758
1111	86-87	0.15408271141937036
1111	88-89	0.11590406596736358
1111	90-91	-0.05350002832502554
1111	92-93	0.019293093833105956
