##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	mother_R1_fq_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1776099
Sequences flagged as poor quality	0
Sequence length	101
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1108	48-49	0.5925722431630405
1108	50-51	0.7764176446178155
1108	52-53	0.7330522261698178
1108	54-55	0.6700886026214192
1108	56-57	0.7810022815659394
1108	58-59	0.5862088409092436
1108	60-61	0.6711639097682678
1108	62-63	0.8731031173722812
1108	64-65	0.9119990429658316
1108	66-67	0.7691475831500654
1108	68-69	0.8202599639488
1108	70-71	0.699964247323102
1108	72-73	0.8113761152674286
1108	74-75	0.8426049683055012
1108	76-77	0.723558094017065
1108	78-79	0.8322633633445449
1108	80-81	0.7131230725069102
1108	82-83	0.8276633396874544
1108	84-85	0.9678529573177883
1108	86-87	0.9571440456065972
1108	88-89	0.8704869391604575
1108	90-91	0.992151626776753
1108	92-93	1.0191152396155658
1108	94-95	1.209827963994755
1108	96-97	1.099028772093515
1108	98-99	1.4874155941695975
1108	100-101	1.6233913351977058
1109	1	0.03562195565671189
1109	2	0.12021464840915286
1109	3	0.09700963026992326
1109	4	0.09964957204027769
1109	5	0.26392877477597665
1109	6	0.14988218678971066
1109	7	0.3994664297431001
1109	8	0.15034379339342507
1109	9	0.26120456945065484
1109	10-11	0.19639120723340397
1109	12-13	0.2827540039575638
1109	14-15	0.32513853216166666
1109	16-17	0.2734418859909482
1109	18-19	0.25831810074082284
1109	20-21	0.28611526692548495
1109	22-23	0.29894985616378733
1109	24-25	0.4227943230300113
1109	26-27	0.38611150118133963
1109	28-29	0.24672029549503094
1109	30-31	0.309335250156181
1109	32-33	0.45856054378891287
1109	34-35	0.5208347968679199
1109	36-37	0.43070169976716954
1109	38-39	0.43686421533167774
1109	40-41	0.36815236335876733
1109	42-43	0.4858388209981044
1109	44-45	0.42925079969336366
1109	46-47	0.32093008415310464
1109	48-49	0.338456700870843
1109	50-51	0.48130291324086016
1109	52-53	0.39523393657392347
1109	54-55	0.4582578957852377
1109	56-57	0.3854354903945776
1109	58-59	0.5434180543643237
1109	60-61	0.43395243989996146
1109	62-63	0.49762845324823246
1109	64-65	0.5918469682179932
1109	66-67	0.6710150464753113
